image_id,site_id,pointing_game_score
ENA/chicken/50113b70-befb-40ec-973e-ceb8dc6a14a9.JPG,ENA_NRC254,0.710163414478302
ENA/chicken/c614573b-2dc2-4b30-9b07-f32b97bd419a.JPG,ENA_NRC254,0.4318724572658539
ENA/chicken/c79c8af9-fe7c-4b9a-9e4c-55847cae4744.JPG,ENA_NRC254,0.00017795260646380484
RKU/dunnock/23CBC770-F76C-49C6-A37F-137300C90D3F_000006.jpg,RKU_CCAMH046,0.0
ENA/chicken/7f555c55-d6aa-4d40-ab5e-00ddeb5e6495.JPG,ENA_NRC254,0.11567793786525726
ENA/chicken/3e9a6de4-88a2-405a-9a23-04b981a9b699.JPG,ENA_NRC254,0.0
RKU/dunnock/23CBC770-F76C-49C6-A37F-137300C90D3F_000010.jpg,RKU_CCAMH046,0.0
ENA/chicken/8104f9bb-dbad-44ba-a302-7d413ffa9169.JPG,ENA_NRC254,0.013269041664898396
ENA/chicken/c9990485-b595-4f3d-8199-fb28bbc33cde.JPG,ENA_NRC254,0.012277956120669842
ENA/chicken/c52a87dc-49e0-4d3b-9019-0e27035921ec.JPG,ENA_NRC254,0.0021649389527738094
ENA/chicken/0ba056f9-aaa8-4566-bc65-a0afee629a9f.JPG,ENA_NRC254,0.0021649389527738094
ENA/chicken/d8a2f528-1f61-4f0a-aaac-2565b5d40675.JPG,ENA_NRC254,0.0021649389527738094
ENA/chicken/228542da-a12f-49eb-88b0-66c8dc0ce133.JPG,ENA_NRC254,0.024794401600956917
ENA/chicken/1464dcce-21d2-4578-b825-7129988304b3.JPG,ENA_NRC254,0.024794401600956917
ENA/chicken/2aec07fb-5794-4f7b-9964-7f882b76d8ab.JPG,ENA_NRC254,0.024794401600956917
RKU/dunnock/DCC0C6F5-83AC-4688-B7E8-2C2851895492_000003.jpg,RKU_CCAMH046,0.0
ENA/chicken/7df266d7-f1e0-4259-968f-243640a6b11b.JPG,ENA_NRC254,0.019427383318543434
ENA/chicken/bc75038a-b15d-46a4-945b-9cbb21b9e0d9.JPG,ENA_NRC254,0.019427383318543434
TR1/takahe/046c035b-f669-4f99-a49c-100f4f292c6c.JPG,TR1_unknown,0.3063212037086487
ENA/chicken/6cadfe31-022e-4e83-af52-371c989790e7.JPG,ENA_NRC254,0.07722765952348709
ENA/chicken/454ce3e0-1c04-43bc-b937-20f699d7348f.JPG,ENA_NRC254,0.07722765952348709
ENA/chicken/e2d7e73a-9c6a-4969-a03e-8835d1179e6a.JPG,ENA_NRC254,0.09148358553647995
ENA/chicken/47659c7c-f581-4ea8-8e57-6c4011c9ead8.JPG,ENA_NRC254,0.2730214595794678
RKU/dunnock/2521B88A-68BE-4C47-B00E-D6113E108886_000005.jpg,RKU_CCAMH046,0.0
ENA/chicken/87815ade-c6ea-4eff-93de-59b600791965.JPG,ENA_NRC254,7.76592714828439e-05
TR1/morepork/91ef40e6-bf5f-49c2-a533-d14c15dcaefd.JPG,TR1_unknown,0.4015175700187683
ENA/chicken/0f9783b2-3c5d-468a-847e-381a009d72ba.JPG,ENA_NRC254,0.002062042010948062
ENA/chicken/8a5cd257-5b95-4dc4-b096-989a5dabd35c.JPG,ENA_NRC254,0.0901254341006279
ENA/chicken/f14bc418-cdf4-4215-b4a9-8edd5013daa6.JPG,ENA_NRC254,0.35947367548942566
ENA/chicken/eb9d6624-c216-4167-a64b-509a35452d2f.JPG,ENA_NRC254,0.6374537348747253
ENA/chicken/6dc9f7fc-9f89-4c77-bad2-47320c66bae3.JPG,ENA_NRC254,0.6374537348747253
ENA/chicken/a4e852bd-6251-42e8-b925-7eeb2ee7c122.JPG,ENA_NRC254,0.2934607267379761
ENA/chicken/52f463dc-f44d-4469-b555-8e1e0860378d.JPG,ENA_NRC254,0.07023333758115768
